date,mgrsizeq,ind,weights
31/03/2004,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.14923824
31/03/2004,3,Telephone and Television Transmission,.038882628
31/03/2004,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.1113013
31/03/2004,3,"Healthcare, Medical Equipment, and Drugs",.11062383
31/03/2004,3,Utilities,.020437881
31/03/2004,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.35024437
31/03/2004,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.08902014
31/03/2004,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016181339
31/03/2004,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.10753126
31/03/2004,4,"Oil, Gas, and Coal Extraction and Products",.067178264
31/03/2004,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.1333854
31/03/2004,4,Telephone and Television Transmission,.039922431
31/03/2004,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11023293
31/03/2004,4,"Healthcare, Medical Equipment, and Drugs",.097573072
31/03/2004,4,Utilities,.020506477
31/03/2004,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.31846863
31/03/2004,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.044606619
31/03/2004,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014619943
31/03/2004,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11156432
31/03/2004,5,"Oil, Gas, and Coal Extraction and Products",.068344206
31/03/2004,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.17749083
31/03/2004,5,Telephone and Television Transmission,.040274624
31/03/2004,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11197471
31/03/2004,5,"Healthcare, Medical Equipment, and Drugs",.11185096
31/03/2004,5,Utilities,.022258447
31/03/2004,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29701537
31/03/2004,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.042380128
31/03/2004,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01553585
31/03/2004,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1067815
31/03/2004,6,"Oil, Gas, and Coal Extraction and Products",.057520226
31/03/2004,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.17330995
31/03/2004,6,Telephone and Television Transmission,.051084932
31/03/2004,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11848435
31/03/2004,6,"Healthcare, Medical Equipment, and Drugs",.1199157
31/03/2004,6,Utilities,.028251996
31/03/2004,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28673542
31/03/2004,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.047637824
31/03/2004,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016620519
31/03/2004,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.094710901
31/03/2004,7,"Oil, Gas, and Coal Extraction and Products",.058889851
31/03/2004,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.15543859
31/03/2004,7,Telephone and Television Transmission,.051752385
31/03/2004,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.099013411
31/03/2004,7,"Healthcare, Medical Equipment, and Drugs",.1200949
31/03/2004,7,Utilities,.02695464
31/03/2004,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32888696
31/03/2004,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.041777775
31/03/2004,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.033513021
31/03/2004,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1015008
31/03/2004,8,"Oil, Gas, and Coal Extraction and Products",.071612276
31/03/2004,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.15700558
31/03/2004,8,Telephone and Television Transmission,.040805016
31/03/2004,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10992786
31/03/2004,8,"Healthcare, Medical Equipment, and Drugs",.12093975
31/03/2004,8,Utilities,.02647361
31/03/2004,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29644436
31/03/2004,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.050406504
31/03/2004,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.026911199
31/03/2004,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11274448
31/03/2004,9,"Oil, Gas, and Coal Extraction and Products",.073321432
31/03/2004,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.14765103
31/03/2004,9,Telephone and Television Transmission,.053633235
31/03/2004,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.12090118
31/03/2004,9,"Healthcare, Medical Equipment, and Drugs",.097544745
31/03/2004,9,Utilities,.035446439
31/03/2004,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28143981
31/03/2004,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.044366132
31/03/2004,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01719228
31/03/2004,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1069107
31/03/2004,10,"Oil, Gas, and Coal Extraction and Products",.066480018
31/03/2004,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.16976407
31/03/2004,10,Telephone and Television Transmission,.051150378
31/03/2004,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.122507
31/03/2004,10,"Healthcare, Medical Equipment, and Drugs",.11698943
31/03/2004,10,Utilities,.022141438
31/03/2004,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28249854
30/06/2004,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.039850403
30/06/2004,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015478572
30/06/2004,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13035227
30/06/2004,1,"Oil, Gas, and Coal Extraction and Products",.060369257
30/06/2004,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.17472425
30/06/2004,1,Telephone and Television Transmission,.040845621
30/06/2004,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10925489
30/06/2004,1,"Healthcare, Medical Equipment, and Drugs",.1096318
30/06/2004,1,Utilities,.022506652
30/06/2004,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29698634
30/06/2004,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.034494825
30/06/2004,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01679494
30/06/2004,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12494899
30/06/2004,2,"Oil, Gas, and Coal Extraction and Products",.055639435
30/06/2004,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.16676116
30/06/2004,2,Telephone and Television Transmission,.037982855
30/06/2004,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11515547
30/06/2004,2,"Healthcare, Medical Equipment, and Drugs",.10402999
30/06/2004,2,Utilities,.01909929
30/06/2004,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32509303
30/06/2004,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036093697
30/06/2004,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.019501943
30/06/2004,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12108559
30/06/2004,3,"Oil, Gas, and Coal Extraction and Products",.055788923
30/06/2004,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.15956792
30/06/2004,3,Telephone and Television Transmission,.03773126
30/06/2004,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10708315
30/06/2004,3,"Healthcare, Medical Equipment, and Drugs",.10499712
30/06/2004,3,Utilities,.019830072
30/06/2004,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33832031
30/06/2004,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.077720284
30/06/2004,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015989238
30/06/2004,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13685974
30/06/2004,4,"Oil, Gas, and Coal Extraction and Products",.069816351
30/06/2004,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.14443022
30/06/2004,4,Telephone and Television Transmission,.03782177
30/06/2004,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10285067
30/06/2004,4,"Healthcare, Medical Equipment, and Drugs",.094297342
30/06/2004,4,Utilities,.021460155
30/06/2004,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29875419
30/06/2004,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.037066177
30/06/2004,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.013690381
30/06/2004,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1462492
30/06/2004,5,"Oil, Gas, and Coal Extraction and Products",.06371697
30/06/2004,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.19220777
30/06/2004,5,Telephone and Television Transmission,.037139542
30/06/2004,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10374766
30/06/2004,5,"Healthcare, Medical Equipment, and Drugs",.10546952
30/06/2004,5,Utilities,.018949427
30/06/2004,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.2817634
30/06/2004,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.038828485
30/06/2004,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015482751
30/06/2004,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13087268
30/06/2004,6,"Oil, Gas, and Coal Extraction and Products",.056489103
30/06/2004,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.18887104
30/06/2004,6,Telephone and Television Transmission,.048935302
30/06/2004,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11100264
30/06/2004,6,"Healthcare, Medical Equipment, and Drugs",.11348026
30/06/2004,6,Utilities,.027322343
30/06/2004,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26871538
30/06/2004,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.042744938
30/06/2004,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016373515
30/06/2004,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12346477
30/06/2004,7,"Oil, Gas, and Coal Extraction and Products",.063595027
30/06/2004,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.17795974
30/06/2004,7,Telephone and Television Transmission,.048046127
30/06/2004,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.089407317
30/06/2004,7,"Healthcare, Medical Equipment, and Drugs",.10675213
30/06/2004,7,Utilities,.027541149
30/06/2004,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.30411527
30/06/2004,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.03651119
30/06/2004,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.030741252
30/06/2004,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12845887
30/06/2004,8,"Oil, Gas, and Coal Extraction and Products",.069216728
30/06/2004,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.1813316
30/06/2004,8,Telephone and Television Transmission,.037985042
30/06/2004,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.099990539
30/06/2004,8,"Healthcare, Medical Equipment, and Drugs",.11142838
30/06/2004,8,Utilities,.024315644
30/06/2004,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28002077
30/06/2004,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.043505009
30/06/2004,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.026252095
30/06/2004,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.14234725
30/06/2004,9,"Oil, Gas, and Coal Extraction and Products",.070092574
30/06/2004,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.17033769
30/06/2004,9,Telephone and Television Transmission,.050866306
30/06/2004,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11116722
30/06/2004,9,"Healthcare, Medical Equipment, and Drugs",.091953993
30/06/2004,9,Utilities,.032769658
30/06/2004,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26070824
30/06/2004,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036238011
30/06/2004,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016003782
30/06/2004,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13435359
30/06/2004,10,"Oil, Gas, and Coal Extraction and Products",.065938696
30/06/2004,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.19217263
30/06/2004,10,Telephone and Television Transmission,.046939097
30/06/2004,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10903911
30/06/2004,10,"Healthcare, Medical Equipment, and Drugs",.11492922
30/06/2004,10,Utilities,.020369036
30/06/2004,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26401678
30/09/2004,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.041147396
30/09/2004,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015393873
30/09/2004,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12651724
30/09/2004,1,"Oil, Gas, and Coal Extraction and Products",.070236854
30/09/2004,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.15445291
30/09/2004,1,Telephone and Television Transmission,.044119988
30/09/2004,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11026376
30/09/2004,1,"Healthcare, Medical Equipment, and Drugs",.10482552
30/09/2004,1,Utilities,.025165457
30/09/2004,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.307877
30/09/2004,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036781058
30/09/2004,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.0177739
30/09/2004,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1225941
30/09/2004,2,"Oil, Gas, and Coal Extraction and Products",.063866429
30/09/2004,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.14358628
30/09/2004,2,Telephone and Television Transmission,.039476849
30/09/2004,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.1164894
30/09/2004,2,"Healthcare, Medical Equipment, and Drugs",.098936997
30/09/2004,2,Utilities,.02077755
30/09/2004,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.33971745
30/09/2004,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.041029088
30/09/2004,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.019453278
30/09/2004,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11979087
30/09/2004,3,"Oil, Gas, and Coal Extraction and Products",.063189141
30/09/2004,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.14330778
30/09/2004,3,Telephone and Television Transmission,.037222538
30/09/2004,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10872815
30/09/2004,3,"Healthcare, Medical Equipment, and Drugs",.098348126
30/09/2004,3,Utilities,.021275476
30/09/2004,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34765556
30/09/2004,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.077931613
30/09/2004,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015664991
30/09/2004,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13522749
30/09/2004,4,"Oil, Gas, and Coal Extraction and Products",.078657955
30/09/2004,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.12624907
30/09/2004,4,Telephone and Television Transmission,.038746335
30/09/2004,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10461336
30/09/2004,4,"Healthcare, Medical Equipment, and Drugs",.089014471
30/09/2004,4,Utilities,.022623559
30/09/2004,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.31127119
30/09/2004,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.037618019
30/09/2004,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014379128
30/09/2004,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.14520055
30/09/2004,5,"Oil, Gas, and Coal Extraction and Products",.074065447
30/09/2004,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.16740197
30/09/2004,5,Telephone and Television Transmission,.038973458
30/09/2004,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10359578
30/09/2004,5,"Healthcare, Medical Equipment, and Drugs",.10209349
30/09/2004,5,Utilities,.020657044
30/09/2004,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.29601511
30/09/2004,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.040519953
30/09/2004,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016484456
30/09/2004,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13261147
30/09/2004,6,"Oil, Gas, and Coal Extraction and Products",.062113889
30/09/2004,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.16378264
30/09/2004,6,Telephone and Television Transmission,.0494387
30/09/2004,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11336537
30/09/2004,6,"Healthcare, Medical Equipment, and Drugs",.11137551
30/09/2004,6,Utilities,.028198171
30/09/2004,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28210986
30/09/2004,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.045460358
30/09/2004,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015584699
30/09/2004,7,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12087749
30/09/2004,7,"Oil, Gas, and Coal Extraction and Products",.068663999
30/09/2004,7,"Business Equipment -- Computers, Software, and Electronic Equipment",.15418199
30/09/2004,7,Telephone and Television Transmission,.047806557
30/09/2004,7,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.092701666
30/09/2004,7,"Healthcare, Medical Equipment, and Drugs",.10324586
30/09/2004,7,Utilities,.030205689
30/09/2004,7,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.32127169
30/09/2004,8,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.038519517
30/09/2004,8,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.028048836
30/09/2004,8,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1331677
30/09/2004,8,"Oil, Gas, and Coal Extraction and Products",.078373604
30/09/2004,8,"Business Equipment -- Computers, Software, and Electronic Equipment",.15642588
30/09/2004,8,Telephone and Television Transmission,.036934443
30/09/2004,8,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10484123
30/09/2004,8,"Healthcare, Medical Equipment, and Drugs",.11242369
30/09/2004,8,Utilities,.026045512
30/09/2004,8,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28521961
30/09/2004,9,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.046881333
30/09/2004,9,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.024490308
30/09/2004,9,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1411538
30/09/2004,9,"Oil, Gas, and Coal Extraction and Products",.079159193
30/09/2004,9,"Business Equipment -- Computers, Software, and Electronic Equipment",.15408252
30/09/2004,9,Telephone and Television Transmission,.051521998
30/09/2004,9,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.113665
30/09/2004,9,"Healthcare, Medical Equipment, and Drugs",.086190797
30/09/2004,9,Utilities,.035194132
30/09/2004,9,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.26766086
30/09/2004,10,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036851261
30/09/2004,10,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.017707551
30/09/2004,10,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.1344616
30/09/2004,10,"Oil, Gas, and Coal Extraction and Products",.073374517
30/09/2004,10,"Business Equipment -- Computers, Software, and Electronic Equipment",.17301252
30/09/2004,10,Telephone and Television Transmission,.04696247
30/09/2004,10,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11113819
30/09/2004,10,"Healthcare, Medical Equipment, and Drugs",.10807505
30/09/2004,10,Utilities,.023217771
30/09/2004,10,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.27519912
31/12/2004,1,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.039555851
31/12/2004,1,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01547034
31/12/2004,1,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12389559
31/12/2004,1,"Oil, Gas, and Coal Extraction and Products",.06633997
31/12/2004,1,"Business Equipment -- Computers, Software, and Electronic Equipment",.16026196
31/12/2004,1,Telephone and Television Transmission,.047371682
31/12/2004,1,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11304722
31/12/2004,1,"Healthcare, Medical Equipment, and Drugs",.099018373
31/12/2004,1,Utilities,.026193749
31/12/2004,1,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.30884522
31/12/2004,2,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.035899173
31/12/2004,2,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.016237715
31/12/2004,2,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11968537
31/12/2004,2,"Oil, Gas, and Coal Extraction and Products",.060423192
31/12/2004,2,"Business Equipment -- Computers, Software, and Electronic Equipment",.14778328
31/12/2004,2,Telephone and Television Transmission,.04080788
31/12/2004,2,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11648792
31/12/2004,2,"Healthcare, Medical Equipment, and Drugs",.093582563
31/12/2004,2,Utilities,.021323547
31/12/2004,2,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.34776938
31/12/2004,3,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.039465223
31/12/2004,3,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.018417632
31/12/2004,3,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11731522
31/12/2004,3,"Oil, Gas, and Coal Extraction and Products",.060928755
31/12/2004,3,"Business Equipment -- Computers, Software, and Electronic Equipment",.1480592
31/12/2004,3,Telephone and Television Transmission,.038943511
31/12/2004,3,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10950952
31/12/2004,3,"Healthcare, Medical Equipment, and Drugs",.090772532
31/12/2004,3,Utilities,.02145268
31/12/2004,3,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.35513574
31/12/2004,4,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.074282467
31/12/2004,4,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.0163559
31/12/2004,4,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.13180631
31/12/2004,4,"Oil, Gas, and Coal Extraction and Products",.075478591
31/12/2004,4,"Business Equipment -- Computers, Software, and Electronic Equipment",.13217548
31/12/2004,4,Telephone and Television Transmission,.039817329
31/12/2004,4,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10843962
31/12/2004,4,"Healthcare, Medical Equipment, and Drugs",.084138006
31/12/2004,4,Utilities,.022393951
31/12/2004,4,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.31511238
31/12/2004,5,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036841907
31/12/2004,5,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.012621113
31/12/2004,5,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.14142758
31/12/2004,5,"Oil, Gas, and Coal Extraction and Products",.070945345
31/12/2004,5,"Business Equipment -- Computers, Software, and Electronic Equipment",.1699242
31/12/2004,5,Telephone and Television Transmission,.039732307
31/12/2004,5,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.10497392
31/12/2004,5,"Healthcare, Medical Equipment, and Drugs",.09722209
31/12/2004,5,Utilities,.021379644
31/12/2004,5,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.30493188
31/12/2004,6,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.039040543
31/12/2004,6,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.01614398
31/12/2004,6,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.12550549
31/12/2004,6,"Oil, Gas, and Coal Extraction and Products",.059879802
31/12/2004,6,"Business Equipment -- Computers, Software, and Electronic Equipment",.17006354
31/12/2004,6,Telephone and Television Transmission,.053455133
31/12/2004,6,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11279386
31/12/2004,6,"Healthcare, Medical Equipment, and Drugs",.10389043
31/12/2004,6,Utilities,.03458529
31/12/2004,6,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.28464192
31/12/2004,7,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.045391478
31/12/2004,7,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.014600966
