date,ind,avgRET
31/12/2008,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.27684796
31/12/2008,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.23754025
31/12/2008,"Oil, Gas, and Coal Extraction and Products",-.15730232
31/12/2008,"Business Equipment -- Computers, Software, and Electronic Equipment",-.19643681
31/12/2008,Telephone and Television Transmission,-.11387888
31/12/2008,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.11013576
31/12/2008,"Healthcare, Medical Equipment, and Drugs",-.10194673
31/12/2008,Utilities,-.16698802
31/12/2008,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.20270683
31/03/2009,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.085405655
31/03/2009,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.022138678
31/03/2009,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.15067653
31/03/2009,"Oil, Gas, and Coal Extraction and Products",-.013952713
31/03/2009,"Business Equipment -- Computers, Software, and Electronic Equipment",.069109805
31/03/2009,Telephone and Television Transmission,-.14569093
31/03/2009,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.021598609
31/03/2009,"Healthcare, Medical Equipment, and Drugs",-.10443319
31/03/2009,Utilities,.067481883
31/03/2009,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.020952364
30/06/2009,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.2075543
30/06/2009,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.32067344
30/06/2009,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.31458512
30/06/2009,"Oil, Gas, and Coal Extraction and Products",.27895737
30/06/2009,"Business Equipment -- Computers, Software, and Electronic Equipment",.27626169
30/06/2009,Telephone and Television Transmission,.25937361
30/06/2009,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11987194
30/06/2009,"Healthcare, Medical Equipment, and Drugs",.16972965
30/06/2009,Utilities,.24522868
30/06/2009,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.37373343
30/09/2009,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.16918938
30/09/2009,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.14350313
30/09/2009,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.24888122
30/09/2009,"Oil, Gas, and Coal Extraction and Products",.11744439
30/09/2009,"Business Equipment -- Computers, Software, and Electronic Equipment",.21620569
30/09/2009,Telephone and Television Transmission,.1262676
30/09/2009,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11022869
30/09/2009,"Healthcare, Medical Equipment, and Drugs",.1671796
30/09/2009,Utilities,.030813195
30/09/2009,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.21576659
31/12/2009,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.07366994
31/12/2009,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.093490623
31/12/2009,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.065333731
31/12/2009,"Oil, Gas, and Coal Extraction and Products",.086530752
31/12/2009,"Business Equipment -- Computers, Software, and Electronic Equipment",.11936083
31/12/2009,Telephone and Television Transmission,.036561113
31/12/2009,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.081343018
31/12/2009,"Healthcare, Medical Equipment, and Drugs",.087131493
31/12/2009,Utilities,.14282273
31/12/2009,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.10026964
31/03/2010,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.051113874
31/03/2010,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.1151671
31/03/2010,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.090025723
31/03/2010,"Oil, Gas, and Coal Extraction and Products",-.0086269649
31/03/2010,"Business Equipment -- Computers, Software, and Electronic Equipment",.036681596
31/03/2010,Telephone and Television Transmission,-.011232848
31/03/2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.085237734
31/03/2010,"Healthcare, Medical Equipment, and Drugs",.046833914
31/03/2010,Utilities,.02439066
31/03/2010,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.084329814
30/06/2010,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.070368797
30/06/2010,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.15067989
30/06/2010,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.12966739
30/06/2010,"Oil, Gas, and Coal Extraction and Products",-.14435217
30/06/2010,"Business Equipment -- Computers, Software, and Electronic Equipment",-.094794214
30/06/2010,Telephone and Television Transmission,-.015333443
30/06/2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.092167556
30/06/2010,"Healthcare, Medical Equipment, and Drugs",-.094023474
30/06/2010,Utilities,-.037975118
30/06/2010,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.11957575
30/09/2010,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.14831069
30/09/2010,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.17030077
30/09/2010,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.15585139
30/09/2010,"Oil, Gas, and Coal Extraction and Products",.15909061
30/09/2010,"Business Equipment -- Computers, Software, and Electronic Equipment",.17119788
30/09/2010,Telephone and Television Transmission,.16376226
30/09/2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11898472
30/09/2010,"Healthcare, Medical Equipment, and Drugs",.11565208
30/09/2010,Utilities,.12452805
30/09/2010,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.14653304
31/12/2010,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.064430699
31/12/2010,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.16559051
31/12/2010,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.15210176
31/12/2010,"Oil, Gas, and Coal Extraction and Products",.17345591
31/12/2010,"Business Equipment -- Computers, Software, and Electronic Equipment",.10980988
31/12/2010,Telephone and Television Transmission,.037818026
31/12/2010,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.086815871
31/12/2010,"Healthcare, Medical Equipment, and Drugs",.049040608
31/12/2010,Utilities,.068070523
31/12/2010,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.10757159
31/03/2011,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.055516679
31/03/2011,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.0023307065
31/03/2011,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.070307188
31/03/2011,"Oil, Gas, and Coal Extraction and Products",.13170055
31/03/2011,"Business Equipment -- Computers, Software, and Electronic Equipment",.064058669
31/03/2011,Telephone and Television Transmission,.0449875
31/03/2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.026550932
31/03/2011,"Healthcare, Medical Equipment, and Drugs",.064612009
31/03/2011,Utilities,.064686887
31/03/2011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.046508767
30/06/2011,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.046564348
30/06/2011,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.002845126
30/06/2011,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.0056544705
30/06/2011,"Oil, Gas, and Coal Extraction and Products",-.041214265
30/06/2011,"Business Equipment -- Computers, Software, and Electronic Equipment",.014966554
30/06/2011,Telephone and Television Transmission,.029010862
30/06/2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.061562192
30/06/2011,"Healthcare, Medical Equipment, and Drugs",.084847733
30/06/2011,Utilities,.044338465
30/06/2011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.011634419
30/09/2011,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.064292952
30/09/2011,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.25150555
30/09/2011,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.18467353
30/09/2011,"Oil, Gas, and Coal Extraction and Products",-.19716613
30/09/2011,"Business Equipment -- Computers, Software, and Electronic Equipment",-.084706292
30/09/2011,Telephone and Television Transmission,-.087704957
30/09/2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.065052323
30/09/2011,"Healthcare, Medical Equipment, and Drugs",-.10653244
30/09/2011,Utilities,-.078855589
30/09/2011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.17814596
31/12/2011,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.11265511
31/12/2011,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.07277859
31/12/2011,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.15831994
31/12/2011,"Oil, Gas, and Coal Extraction and Products",.17656817
31/12/2011,"Business Equipment -- Computers, Software, and Electronic Equipment",.072521113
31/12/2011,Telephone and Television Transmission,.063101865
31/12/2011,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.14333268
31/12/2011,"Healthcare, Medical Equipment, and Drugs",.12515733
31/12/2011,Utilities,.11691167
31/12/2011,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.095237814
31/03/2012,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.093356766
31/03/2012,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.26446417
31/03/2012,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11901998
31/03/2012,"Oil, Gas, and Coal Extraction and Products",.069750115
31/03/2012,"Business Equipment -- Computers, Software, and Electronic Equipment",.23545624
31/03/2012,Telephone and Television Transmission,.074732915
31/03/2012,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.12082554
31/03/2012,"Healthcare, Medical Equipment, and Drugs",.093582429
31/03/2012,Utilities,.043374397
31/03/2012,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.15931162
30/06/2012,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.029304354
30/06/2012,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.13171518
30/06/2012,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.049390107
30/06/2012,"Oil, Gas, and Coal Extraction and Products",-.067650393
30/06/2012,"Business Equipment -- Computers, Software, and Electronic Equipment",-.066403888
30/06/2012,Telephone and Television Transmission,.039221305
30/06/2012,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.0085306494
30/06/2012,"Healthcare, Medical Equipment, and Drugs",.035184834
30/06/2012,Utilities,-.0067637833
30/06/2012,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.046732724
30/09/2012,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.042807229
30/09/2012,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.032873318
30/09/2012,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.06884402
30/09/2012,"Oil, Gas, and Coal Extraction and Products",.096994318
30/09/2012,"Business Equipment -- Computers, Software, and Electronic Equipment",.066778578
30/09/2012,Telephone and Television Transmission,.075839274
30/09/2012,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.059807416
30/09/2012,"Healthcare, Medical Equipment, and Drugs",.08919818
30/09/2012,Utilities,.041613184
30/09/2012,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.071206242
31/12/2012,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.0099661667
31/12/2012,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.15928124
31/12/2012,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.051562466
31/12/2012,"Oil, Gas, and Coal Extraction and Products",-.0021941734
31/12/2012,"Business Equipment -- Computers, Software, and Electronic Equipment",-.013743378
31/12/2012,Telephone and Television Transmission,.000097050455
31/12/2012,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.0010569147
31/12/2012,"Healthcare, Medical Equipment, and Drugs",.0087672248
31/12/2012,Utilities,-.0083180461
31/12/2012,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.067433983
31/03/2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.1350375
31/03/2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.10361275
31/03/2013,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11213627
31/03/2013,"Oil, Gas, and Coal Extraction and Products",.057256691
31/03/2013,"Business Equipment -- Computers, Software, and Electronic Equipment",.054318476
31/03/2013,Telephone and Television Transmission,.054187138
31/03/2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.13418481
31/03/2013,"Healthcare, Medical Equipment, and Drugs",.14784764
31/03/2013,Utilities,.1198334
31/03/2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.09436617
30/06/2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.0060672942
30/06/2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.11424851
30/06/2013,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.013430206
30/06/2013,"Oil, Gas, and Coal Extraction and Products",-.016844967
30/06/2013,"Business Equipment -- Computers, Software, and Electronic Equipment",.026283249
30/06/2013,Telephone and Television Transmission,.04124739
30/06/2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.058363236
30/06/2013,"Healthcare, Medical Equipment, and Drugs",.029429508
30/06/2013,Utilities,-.021207035
30/06/2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.02481943
30/09/2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.036950152
30/09/2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.093588918
30/09/2013,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.094733991
30/09/2013,"Oil, Gas, and Coal Extraction and Products",.080803968
30/09/2013,"Business Equipment -- Computers, Software, and Electronic Equipment",.14327376
30/09/2013,Telephone and Television Transmission,.065839134
30/09/2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.055520877
30/09/2013,"Healthcare, Medical Equipment, and Drugs",.087434776
30/09/2013,Utilities,.043224219
30/09/2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.081872314
31/12/2013,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.077871963
31/12/2013,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.042955924
31/12/2013,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.11407776
31/12/2013,"Oil, Gas, and Coal Extraction and Products",.082301646
31/12/2013,"Business Equipment -- Computers, Software, and Electronic Equipment",.13860084
31/12/2013,Telephone and Television Transmission,.073902167
31/12/2013,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.082177579
31/12/2013,"Healthcare, Medical Equipment, and Drugs",.10265239
31/12/2013,Utilities,.047374059
31/12/2013,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.091951206
31/03/2014,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.010636853
31/03/2014,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.0023389796
31/03/2014,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.0032899436
31/03/2014,"Oil, Gas, and Coal Extraction and Products",.02389285
31/03/2014,"Business Equipment -- Computers, Software, and Electronic Equipment",.024294339
31/03/2014,Telephone and Television Transmission,-.012275768
31/03/2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.0073652528
31/03/2014,"Healthcare, Medical Equipment, and Drugs",.067762658
31/03/2014,Utilities,.057855666
31/03/2014,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.024507355
30/06/2014,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.073056288
30/06/2014,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.038311075
30/06/2014,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.047238257
30/06/2014,"Oil, Gas, and Coal Extraction and Products",.12334602
30/06/2014,"Business Equipment -- Computers, Software, and Electronic Equipment",.06458886
30/06/2014,Telephone and Television Transmission,.067074306
30/06/2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.025708243
30/06/2014,"Healthcare, Medical Equipment, and Drugs",.051534764
30/06/2014,Utilities,.10592347
30/06/2014,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.043080337
30/09/2014,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.0041882722
30/09/2014,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.027297169
30/09/2014,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.009520499
30/09/2014,"Oil, Gas, and Coal Extraction and Products",-.084574066
30/09/2014,"Business Equipment -- Computers, Software, and Electronic Equipment",.038945328
30/09/2014,Telephone and Television Transmission,.029619915
30/09/2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.031081308
30/09/2014,"Healthcare, Medical Equipment, and Drugs",.059901968
30/09/2014,Utilities,-.013371689
30/09/2014,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.0041432297
31/12/2014,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.031148907
31/12/2014,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.073334314
31/12/2014,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.045425851
31/12/2014,"Oil, Gas, and Coal Extraction and Products",-.13340344
31/12/2014,"Business Equipment -- Computers, Software, and Electronic Equipment",.064014137
31/12/2014,Telephone and Television Transmission,.0007008072
31/12/2014,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.11732865
31/12/2014,"Healthcare, Medical Equipment, and Drugs",.047991704
31/12/2014,Utilities,.056479622
31/12/2014,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.0501335
31/03/2015,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.020095477
31/03/2015,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.09050896
31/03/2015,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.010094929
31/03/2015,"Oil, Gas, and Coal Extraction and Products",-.017938035
31/03/2015,"Business Equipment -- Computers, Software, and Electronic Equipment",.033024002
31/03/2015,Telephone and Television Transmission,.044968832
31/03/2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.052482702
31/03/2015,"Healthcare, Medical Equipment, and Drugs",.082256235
31/03/2015,Utilities,-.041137762
31/03/2015,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.019678038
30/06/2015,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.021871587
30/06/2015,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.027308367
30/06/2015,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.00792298
30/06/2015,"Oil, Gas, and Coal Extraction and Products",-.0078691132
30/06/2015,"Business Equipment -- Computers, Software, and Electronic Equipment",.023172835
30/06/2015,Telephone and Television Transmission,.056696016
30/06/2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.020235503
30/06/2015,"Healthcare, Medical Equipment, and Drugs",.027749989
30/06/2015,Utilities,-.060293768
30/06/2015,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.018884409
30/09/2015,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.0047483305
30/09/2015,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.10775466
30/09/2015,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",-.086939692
30/09/2015,"Oil, Gas, and Coal Extraction and Products",-.16266286
30/09/2015,"Business Equipment -- Computers, Software, and Electronic Equipment",-.052107062
30/09/2015,Telephone and Television Transmission,-.070341252
30/09/2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",-.03136776
30/09/2015,"Healthcare, Medical Equipment, and Drugs",-.089791887
30/09/2015,Utilities,-.022139043
30/09/2015,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.073916808
31/12/2015,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.067557514
31/12/2015,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.066678859
31/12/2015,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.096030802
31/12/2015,"Oil, Gas, and Coal Extraction and Products",.026937604
31/12/2015,"Business Equipment -- Computers, Software, and Electronic Equipment",.13078445
31/12/2015,Telephone and Television Transmission,.036332894
31/12/2015,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.051501233
31/12/2015,"Healthcare, Medical Equipment, and Drugs",.068572983
31/12/2015,Utilities,-.0041828677
31/12/2015,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.042559281
31/03/2016,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.059967693
31/03/2016,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.014600887
31/03/2016,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.042053565
31/03/2016,"Oil, Gas, and Coal Extraction and Products",.058780473
31/03/2016,"Business Equipment -- Computers, Software, and Electronic Equipment",.011375801
31/03/2016,Telephone and Television Transmission,.067834482
31/03/2016,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.056515437
31/03/2016,"Healthcare, Medical Equipment, and Drugs",-.062558629
31/03/2016,Utilities,.13312435
31/03/2016,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",-.0029572756
30/06/2016,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.063260093
30/06/2016,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",-.019605767
30/06/2016,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.03235798
30/06/2016,"Oil, Gas, and Coal Extraction and Products",.12842906
30/06/2016,"Business Equipment -- Computers, Software, and Electronic Equipment",.008345251
30/06/2016,Telephone and Television Transmission,.05033062
30/06/2016,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.01900672
30/06/2016,"Healthcare, Medical Equipment, and Drugs",.075923495
30/06/2016,Utilities,.11868103
30/06/2016,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.026811589
30/09/2016,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.009270981
30/09/2016,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.10954704
30/09/2016,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.057925008
30/09/2016,"Oil, Gas, and Coal Extraction and Products",.016898202
30/09/2016,"Business Equipment -- Computers, Software, and Electronic Equipment",.14578402
30/09/2016,Telephone and Television Transmission,-.00030058954
30/09/2016,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.0064097503
30/09/2016,"Healthcare, Medical Equipment, and Drugs",.01658727
30/09/2016,Utilities,-.017910097
30/09/2016,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.071951322
31/12/2016,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",-.039345011
31/12/2016,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.028344428
31/12/2016,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.048250165
31/12/2016,"Oil, Gas, and Coal Extraction and Products",.084936053
31/12/2016,"Business Equipment -- Computers, Software, and Electronic Equipment",.00037746519
31/12/2016,Telephone and Television Transmission,.0024029247
31/12/2016,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.021409776
31/12/2016,"Healthcare, Medical Equipment, and Drugs",-.052024215
31/12/2016,Utilities,.0038282427
31/12/2016,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.10166948
31/03/2017,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.09077587
31/03/2017,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.023864105
31/03/2017,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.083832338
31/03/2017,"Oil, Gas, and Coal Extraction and Products",-.026660454
31/03/2017,"Business Equipment -- Computers, Software, and Electronic Equipment",.14239527
31/03/2017,Telephone and Television Transmission,.064147338
31/03/2017,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.050601549
31/03/2017,"Healthcare, Medical Equipment, and Drugs",.08655677
31/03/2017,Utilities,.065521926
31/03/2017,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.060816307
30/06/2017,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.032259181
30/06/2017,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.015077812
30/06/2017,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.045144651
30/06/2017,"Oil, Gas, and Coal Extraction and Products",-.049707066
30/06/2017,"Business Equipment -- Computers, Software, and Electronic Equipment",.070669994
30/06/2017,Telephone and Television Transmission,-.0016090834
30/06/2017,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",.03588834
30/06/2017,"Healthcare, Medical Equipment, and Drugs",.082335792
30/06/2017,Utilities,-.0027298965
30/06/2017,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment, Finance",.047314819
30/09/2017,"Consumer NonDurables -- Food, Tobacco, Textiles, Apparel, Leather, Toys",.024957318
30/09/2017,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",.070029706
30/09/2017,"Manufacturing -- Machinery, Trucks, Planes, Chemicals, Off Furn, Paper, Com Printing",.065319143
